row_type,step,group,term,raw,reference,fulfillment,discounted_sum,fpl_score
perstep,47,posture,right_ankle_pitch_joint,-0.082010,0.000000,0.906024,,
perstep,47,posture,right_ankle_roll_joint,-0.012011,0.000000,0.954120,,
perstep,47,posture,waist_yaw_joint,-0.075818,0.000000,0.971040,,
perstep,47,posture,waist_roll_joint,-0.038464,0.000000,0.926030,,
perstep,47,posture,waist_pitch_joint,0.077008,0.000000,0.851907,,
perstep,47,posture,left_shoulder_pitch_joint,0.130598,0.200000,0.978900,,
perstep,47,posture,left_shoulder_roll_joint,-0.040548,0.200000,0.882745,,
perstep,47,posture,left_shoulder_yaw_joint,0.153360,0.000000,0.941421,,
perstep,47,posture,left_elbow_joint,0.262605,1.280000,0.562824,,
perstep,47,posture,left_wrist_roll_joint,-0.497633,0.000000,0.747679,,
perstep,47,posture,left_wrist_pitch_joint,0.033036,0.000000,0.979537,,
perstep,47,posture,left_wrist_yaw_joint,0.037657,0.000000,0.976675,,
perstep,47,posture,right_shoulder_pitch_joint,-0.385613,0.200000,0.821959,,
perstep,47,posture,right_shoulder_roll_joint,0.104404,-0.200000,0.851619,,
perstep,47,posture,right_shoulder_yaw_joint,-0.281824,0.000000,0.892351,,
perstep,47,posture,right_elbow_joint,0.270733,1.280000,0.566317,,
perstep,47,posture,right_wrist_roll_joint,-0.027667,0.000000,0.985972,,
perstep,47,posture,right_wrist_pitch_joint,0.132968,0.000000,0.917638,,
perstep,47,posture,right_wrist_yaw_joint,-0.321195,0.000000,0.801047,,
perstep,48,orientation,orientation_rz,0.975940,1.000000,1.000000,,
perstep,48,height,torso_height,0.942042,0.900000,0.953286,,
perstep,48,posture,left_hip_pitch_joint,0.314168,0.000000,0.890906,,
perstep,48,posture,left_hip_roll_joint,0.070796,0.000000,0.976140,,
perstep,48,posture,left_hip_yaw_joint,-0.341376,0.000000,0.876205,,
perstep,48,posture,left_knee_joint,0.456368,0.000000,0.841528,,
perstep,48,posture,left_ankle_pitch_joint,-0.053040,0.000000,0.939221,,
perstep,48,posture,left_ankle_roll_joint,-0.000323,0.000000,0.998765,,
perstep,48,posture,right_hip_pitch_joint,-0.301238,0.000000,0.895396,,
perstep,48,posture,right_hip_roll_joint,-0.111055,0.000000,0.962571,,
perstep,48,posture,right_hip_yaw_joint,-0.027448,0.000000,0.990046,,
perstep,48,posture,right_knee_joint,0.155247,0.000000,0.946091,,
perstep,48,posture,right_ankle_pitch_joint,-0.115870,0.000000,0.867223,,
perstep,48,posture,right_ankle_roll_joint,0.000022,0.000000,0.999915,,
perstep,48,posture,waist_yaw_joint,-0.074159,0.000000,0.971673,,
perstep,48,posture,waist_roll_joint,-0.039399,0.000000,0.924232,,
perstep,48,posture,waist_pitch_joint,0.080537,0.000000,0.845122,,
perstep,48,posture,left_shoulder_pitch_joint,0.119260,0.200000,0.975453,,
perstep,48,posture,left_shoulder_roll_joint,-0.037460,0.200000,0.884250,,
perstep,48,posture,left_shoulder_yaw_joint,0.180551,0.000000,0.931035,,
perstep,48,posture,left_elbow_joint,0.274851,1.280000,0.568087,,
perstep,48,posture,left_wrist_roll_joint,-0.510085,0.000000,0.741365,,
perstep,48,posture,left_wrist_pitch_joint,0.030217,0.000000,0.981283,,
perstep,48,posture,left_wrist_yaw_joint,0.043640,0.000000,0.972969,,
perstep,48,posture,right_shoulder_pitch_joint,-0.370644,0.200000,0.826510,,
perstep,48,posture,right_shoulder_roll_joint,0.114106,-0.200000,0.846890,,
perstep,48,posture,right_shoulder_yaw_joint,-0.292584,0.000000,0.888241,,
perstep,48,posture,right_elbow_joint,0.258074,1.280000,0.560877,,
perstep,48,posture,right_wrist_roll_joint,-0.041746,0.000000,0.978833,,
perstep,48,posture,right_wrist_pitch_joint,0.131318,0.000000,0.918660,,
perstep,48,posture,right_wrist_yaw_joint,-0.338060,0.000000,0.790601,,
perstep,49,orientation,orientation_rz,0.975968,1.000000,1.000000,,
perstep,49,height,torso_height,0.938459,0.900000,0.957267,,
perstep,49,posture,left_hip_pitch_joint,0.368160,0.000000,0.872158,,
perstep,49,posture,left_hip_roll_joint,0.052765,0.000000,0.982217,,
perstep,49,posture,left_hip_yaw_joint,-0.350508,0.000000,0.872894,,
perstep,49,posture,left_knee_joint,0.486345,0.000000,0.831118,,
perstep,49,posture,left_ankle_pitch_joint,-0.061824,0.000000,0.929155,,
perstep,49,posture,left_ankle_roll_joint,0.004910,0.000000,0.981244,,
perstep,49,posture,right_hip_pitch_joint,-0.301115,0.000000,0.895439,,
perstep,49,posture,right_hip_roll_joint,-0.093422,0.000000,0.968514,,
perstep,49,posture,right_hip_yaw_joint,-0.062442,0.000000,0.977356,,
perstep,49,posture,right_knee_joint,0.134711,0.000000,0.953222,,
perstep,49,posture,right_ankle_pitch_joint,-0.158873,0.000000,0.817947,,
perstep,49,posture,right_ankle_roll_joint,0.008500,0.000000,0.967532,,
perstep,49,posture,waist_yaw_joint,-0.079536,0.000000,0.969620,,
perstep,49,posture,waist_roll_joint,-0.044325,0.000000,0.914760,,
perstep,49,posture,waist_pitch_joint,0.078600,0.000000,0.848846,,
perstep,49,posture,left_shoulder_pitch_joint,0.117211,0.200000,0.974830,,
perstep,49,posture,left_shoulder_roll_joint,-0.033411,0.200000,0.886224,,
perstep,49,posture,left_shoulder_yaw_joint,0.199450,0.000000,0.923816,,
perstep,49,posture,left_elbow_joint,0.277515,1.280000,0.569231,,
perstep,49,posture,left_wrist_roll_joint,-0.532511,0.000000,0.729994,,
perstep,49,posture,left_wrist_pitch_joint,0.028253,0.000000,0.982500,,
perstep,49,posture,left_wrist_yaw_joint,0.047682,0.000000,0.970465,,
perstep,49,posture,right_shoulder_pitch_joint,-0.362741,0.200000,0.828913,,
perstep,49,posture,right_shoulder_roll_joint,0.114747,-0.200000,0.846577,,
perstep,49,posture,right_shoulder_yaw_joint,-0.313330,0.000000,0.880317,,
perstep,49,posture,right_elbow_joint,0.242462,1.280000,0.554169,,
perstep,49,posture,right_wrist_roll_joint,-0.054464,0.000000,0.972384,,
perstep,49,posture,right_wrist_pitch_joint,0.132109,0.000000,0.918170,,
perstep,49,posture,right_wrist_yaw_joint,-0.352898,0.000000,0.781410,,
perstep,50,orientation,orientation_rz,0.976337,1.000000,1.000000,,
perstep,50,height,torso_height,0.933462,0.900000,0.962820,,
perstep,50,posture,left_hip_pitch_joint,0.400548,0.000000,0.860911,,
perstep,50,posture,left_hip_roll_joint,0.043588,0.000000,0.985310,,
perstep,50,posture,left_hip_yaw_joint,-0.357880,0.000000,0.870220,,
perstep,50,posture,left_knee_joint,0.503896,0.000000,0.825024,,
perstep,50,posture,left_ankle_pitch_joint,-0.057390,0.000000,0.934236,,
perstep,50,posture,left_ankle_roll_joint,-0.000080,0.000000,0.999696,,
perstep,50,posture,right_hip_pitch_joint,-0.297524,0.000000,0.896686,,
perstep,50,posture,right_hip_roll_joint,-0.064644,0.000000,0.978213,,
perstep,50,posture,right_hip_yaw_joint,-0.120016,0.000000,0.956478,,
perstep,50,posture,right_knee_joint,0.113348,0.000000,0.960640,,
perstep,50,posture,right_ankle_pitch_joint,-0.199835,0.000000,0.771007,,
perstep,50,posture,right_ankle_roll_joint,0.007718,0.000000,0.970518,,
perstep,50,posture,waist_yaw_joint,-0.094431,0.000000,0.963930,,
perstep,50,posture,waist_roll_joint,-0.058975,0.000000,0.886587,,
perstep,50,posture,waist_pitch_joint,0.072017,0.000000,0.861506,,
perstep,50,posture,left_shoulder_pitch_joint,0.124008,0.200000,0.976896,,
perstep,50,posture,left_shoulder_roll_joint,-0.032255,0.200000,0.886788,,
perstep,50,posture,left_shoulder_yaw_joint,0.227841,0.000000,0.912971,,
perstep,50,posture,left_elbow_joint,0.269961,1.280000,0.565985,,
perstep,50,posture,left_wrist_roll_joint,-0.559840,0.000000,0.716137,,
perstep,50,posture,left_wrist_pitch_joint,0.025873,0.000000,0.983974,,
perstep,50,posture,left_wrist_yaw_joint,0.049710,0.000000,0.969209,,
perstep,50,posture,right_shoulder_pitch_joint,-0.361676,0.200000,0.829236,,
perstep,50,posture,right_shoulder_roll_joint,0.105899,-0.200000,0.850890,,
perstep,50,posture,right_shoulder_yaw_joint,-0.324808,0.000000,0.875933,,
perstep,50,posture,right_elbow_joint,0.225979,1.280000,0.547086,,
perstep,50,posture,right_wrist_roll_joint,-0.063083,0.000000,0.968014,,
perstep,50,posture,right_wrist_pitch_joint,0.135311,0.000000,0.916187,,
perstep,50,posture,right_wrist_yaw_joint,-0.365782,0.000000,0.773430,,
perstep,51,orientation,orientation_rz,0.978891,1.000000,1.000000,,
perstep,51,height,torso_height,0.926859,0.900000,0.970156,,
perstep,51,posture,left_hip_pitch_joint,0.413564,0.000000,0.856391,,
perstep,51,posture,left_hip_roll_joint,0.047002,0.000000,0.984159,,
perstep,51,posture,left_hip_yaw_joint,-0.369690,0.000000,0.865938,,
perstep,51,posture,left_knee_joint,0.509290,0.000000,0.823151,,
perstep,51,posture,left_ankle_pitch_joint,-0.032621,0.000000,0.962619,,
perstep,51,posture,left_ankle_roll_joint,-0.000373,0.000000,0.998576,,
perstep,51,posture,right_hip_pitch_joint,-0.287241,0.000000,0.900257,,
perstep,51,posture,right_hip_roll_joint,-0.024742,0.000000,0.991661,,
perstep,51,posture,right_hip_yaw_joint,-0.187878,0.000000,0.931869,,
perstep,51,posture,right_knee_joint,0.098740,0.000000,0.965713,,
perstep,51,posture,right_ankle_pitch_joint,-0.229489,0.000000,0.737027,,
perstep,51,posture,right_ankle_roll_joint,0.012197,0.000000,0.953413,,
perstep,51,posture,waist_yaw_joint,-0.119556,0.000000,0.954333,,
perstep,51,posture,waist_roll_joint,-0.072422,0.000000,0.860728,,
perstep,51,posture,waist_pitch_joint,0.067612,0.000000,0.869976,,
perstep,51,posture,left_shoulder_pitch_joint,0.139363,0.200000,0.981565,,
perstep,51,posture,left_shoulder_roll_joint,-0.030371,0.200000,0.887706,,
perstep,51,posture,left_shoulder_yaw_joint,0.254870,0.000000,0.902647,,
perstep,51,posture,left_elbow_joint,0.252374,1.280000,0.558428,,
perstep,51,posture,left_wrist_roll_joint,-0.589932,0.000000,0.700879,,
perstep,51,posture,left_wrist_pitch_joint,0.022057,0.000000,0.986338,,
perstep,51,posture,left_wrist_yaw_joint,0.049719,0.000000,0.969203,,
perstep,51,posture,right_shoulder_pitch_joint,-0.368160,0.200000,0.827265,,
perstep,51,posture,right_shoulder_roll_joint,0.087282,-0.200000,0.859965,,
perstep,51,posture,right_shoulder_yaw_joint,-0.333347,0.000000,0.872671,,
perstep,51,posture,right_elbow_joint,0.214012,1.280000,0.541944,,
perstep,51,posture,right_wrist_roll_joint,-0.079485,0.000000,0.959698,,
perstep,51,posture,right_wrist_pitch_joint,0.140793,0.000000,0.912791,,
perstep,51,posture,right_wrist_yaw_joint,-0.376716,0.000000,0.766657,,
perstep,52,orientation,orientation_rz,0.980903,1.000000,1.000000,,
perstep,52,height,torso_height,0.918044,0.900000,0.979951,,
perstep,52,posture,left_hip_pitch_joint,0.407328,0.000000,0.858557,,
perstep,52,posture,left_hip_roll_joint,0.073863,0.000000,0.975106,,
perstep,52,posture,left_hip_yaw_joint,-0.375149,0.000000,0.863958,,
perstep,52,posture,left_knee_joint,0.503770,0.000000,0.825068,,
perstep,52,posture,left_ankle_pitch_joint,0.005335,0.000000,0.993887,,
perstep,52,posture,left_ankle_roll_joint,0.009981,0.000000,0.961874,,
perstep,52,posture,right_hip_pitch_joint,-0.278623,0.000000,0.903249,,
perstep,52,posture,right_hip_roll_joint,0.030452,0.000000,0.989737,,
perstep,52,posture,right_hip_yaw_joint,-0.253510,0.000000,0.908069,,
perstep,52,posture,right_knee_joint,0.088319,0.000000,0.969332,,
perstep,52,posture,right_ankle_pitch_joint,-0.239824,0.000000,0.725183,,
perstep,52,posture,right_ankle_roll_joint,0.000018,0.000000,0.999930,,
perstep,52,posture,waist_yaw_joint,-0.143859,0.000000,0.945050,,
perstep,52,posture,waist_roll_joint,-0.084091,0.000000,0.838287,,
perstep,52,posture,waist_pitch_joint,0.062994,0.000000,0.878858,,
perstep,52,posture,left_shoulder_pitch_joint,0.163013,0.200000,0.988755,,
perstep,52,posture,left_shoulder_roll_joint,-0.023422,0.200000,0.891093,,
perstep,52,posture,left_shoulder_yaw_joint,0.283652,0.000000,0.891653,,
perstep,52,posture,left_elbow_joint,0.224751,1.280000,0.546559,,
perstep,52,posture,left_wrist_roll_joint,-0.614860,0.000000,0.688240,,
perstep,52,posture,left_wrist_pitch_joint,0.020329,0.000000,0.987408,,
perstep,52,posture,left_wrist_yaw_joint,0.047668,0.000000,0.970474,,
perstep,52,posture,right_shoulder_pitch_joint,-0.382092,0.200000,0.823029,,
perstep,52,posture,right_shoulder_roll_joint,0.059158,-0.200000,0.873674,,
perstep,52,posture,right_shoulder_yaw_joint,-0.347182,0.000000,0.867386,,
perstep,52,posture,right_elbow_joint,0.207727,1.280000,0.539243,,
perstep,52,posture,right_wrist_roll_joint,-0.105102,0.000000,0.946709,,
perstep,52,posture,right_wrist_pitch_joint,0.148520,0.000000,0.908005,,
perstep,52,posture,right_wrist_yaw_joint,-0.385691,0.000000,0.761098,,
perstep,53,orientation,orientation_rz,0.981083,1.000000,1.000000,,
perstep,53,height,torso_height,0.906518,0.900000,0.992758,,
perstep,53,posture,left_hip_pitch_joint,0.408814,0.000000,0.858041,,
perstep,53,posture,left_hip_roll_joint,0.096536,0.000000,0.967465,,
perstep,53,posture,left_hip_yaw_joint,-0.382290,0.000000,0.861369,,
perstep,53,posture,left_knee_joint,0.510444,0.000000,0.822750,,
perstep,53,posture,left_ankle_pitch_joint,0.004471,0.000000,0.994877,,
perstep,53,posture,left_ankle_roll_joint,-0.004722,0.000000,0.981962,,
perstep,53,posture,right_hip_pitch_joint,-0.266799,0.000000,0.907355,,
perstep,53,posture,right_hip_roll_joint,0.071939,0.000000,0.975754,,
perstep,53,posture,right_hip_yaw_joint,-0.310258,0.000000,0.887490,,
perstep,53,posture,right_knee_joint,0.093287,0.000000,0.967606,,
perstep,53,posture,right_ankle_pitch_joint,-0.230607,0.000000,0.735746,,
perstep,53,posture,right_ankle_roll_joint,-0.010229,0.000000,0.960927,,
perstep,53,posture,waist_yaw_joint,-0.165258,0.000000,0.936876,,
perstep,53,posture,waist_roll_joint,-0.110991,0.000000,0.786555,,
perstep,53,posture,waist_pitch_joint,0.053316,0.000000,0.897469,,
perstep,53,posture,left_shoulder_pitch_joint,0.197186,0.200000,0.999145,,
perstep,53,posture,left_shoulder_roll_joint,-0.015086,0.200000,0.895157,,
perstep,53,posture,left_shoulder_yaw_joint,0.312655,0.000000,0.880575,,
perstep,53,posture,left_elbow_joint,0.199218,1.280000,0.535587,,
perstep,53,posture,left_wrist_roll_joint,-0.629685,0.000000,0.680723,,
perstep,53,posture,left_wrist_pitch_joint,0.020865,0.000000,0.987076,,
perstep,53,posture,left_wrist_yaw_joint,0.043979,0.000000,0.972759,,
perstep,53,posture,right_shoulder_pitch_joint,-0.400600,0.200000,0.817402,,
perstep,53,posture,right_shoulder_roll_joint,0.038291,-0.200000,0.883845,,
perstep,53,posture,right_shoulder_yaw_joint,-0.356849,0.000000,0.863694,,
perstep,53,posture,right_elbow_joint,0.207285,1.280000,0.539053,,
perstep,53,posture,right_wrist_roll_joint,-0.122433,0.000000,0.937921,,
perstep,53,posture,right_wrist_pitch_joint,0.158706,0.000000,0.901695,,
perstep,53,posture,right_wrist_yaw_joint,-0.392522,0.000000,0.756866,,
perstep,54,orientation,orientation_rz,0.980472,1.000000,1.000000,,
perstep,54,height,torso_height,0.908706,0.900000,0.990327,,
perstep,54,posture,left_hip_pitch_joint,0.397961,0.000000,0.861809,,
perstep,54,posture,left_hip_roll_joint,0.117249,0.000000,0.960484,,
perstep,54,posture,left_hip_yaw_joint,-0.393320,0.000000,0.857369,,
perstep,54,posture,left_knee_joint,0.496601,0.000000,0.827557,,
perstep,54,posture,left_ankle_pitch_joint,0.003566,0.000000,0.995914,,
perstep,54,posture,left_ankle_roll_joint,-0.014988,0.000000,0.942750,,
perstep,54,posture,right_hip_pitch_joint,-0.263531,0.000000,0.908490,,
perstep,54,posture,right_hip_roll_joint,0.107608,0.000000,0.963733,,
perstep,54,posture,right_hip_yaw_joint,-0.363891,0.000000,0.868041,,
perstep,54,posture,right_knee_joint,0.116836,0.000000,0.959429,,
perstep,54,posture,right_ankle_pitch_joint,-0.202485,0.000000,0.767971,,
perstep,54,posture,right_ankle_roll_joint,-0.014002,0.000000,0.946515,,
perstep,54,posture,waist_yaw_joint,-0.197085,0.000000,0.924719,,
perstep,54,posture,waist_roll_joint,-0.133428,0.000000,0.743407,,
perstep,54,posture,waist_pitch_joint,0.049559,0.000000,0.904694,,
perstep,54,posture,left_shoulder_pitch_joint,0.229390,0.200000,0.991065,,
perstep,54,posture,left_shoulder_roll_joint,-0.007281,0.200000,0.898961,,
perstep,54,posture,left_shoulder_yaw_joint,0.345541,0.000000,0.868013,,
perstep,54,posture,left_elbow_joint,0.180961,1.280000,0.527742,,
perstep,54,posture,left_wrist_roll_joint,-0.634482,0.000000,0.678290,,
perstep,54,posture,left_wrist_pitch_joint,0.023473,0.000000,0.985460,,
perstep,54,posture,left_wrist_yaw_joint,0.038395,0.000000,0.976218,,
perstep,54,posture,right_shoulder_pitch_joint,-0.427976,0.200000,0.809080,,
perstep,54,posture,right_shoulder_roll_joint,0.025586,-0.200000,0.890039,,
perstep,54,posture,right_shoulder_yaw_joint,-0.365274,0.000000,0.860476,,
perstep,54,posture,right_elbow_joint,0.208801,1.280000,0.539705,,
perstep,54,posture,right_wrist_roll_joint,-0.143478,0.000000,0.927251,,
perstep,54,posture,right_wrist_pitch_joint,0.170922,0.000000,0.894129,,
perstep,54,posture,right_wrist_yaw_joint,-0.397319,0.000000,0.753895,,
perstep,55,orientation,orientation_rz,0.982270,1.000000,1.000000,,
perstep,55,height,torso_height,0.914365,0.900000,0.984038,,
perstep,55,posture,left_hip_pitch_joint,0.376815,0.000000,0.869153,,
perstep,55,posture,left_hip_roll_joint,0.129300,0.000000,0.956422,,
perstep,55,posture,left_hip_yaw_joint,-0.406004,0.000000,0.852769,,
perstep,55,posture,left_knee_joint,0.459970,0.000000,0.840277,,
perstep,55,posture,left_ankle_pitch_joint,0.012596,0.000000,0.985566,,
perstep,55,posture,left_ankle_roll_joint,-0.014295,0.000000,0.945396,,
perstep,55,posture,right_hip_pitch_joint,-0.271064,0.000000,0.905874,,
perstep,55,posture,right_hip_roll_joint,0.137203,0.000000,0.953759,,
perstep,55,posture,right_hip_yaw_joint,-0.404760,0.000000,0.853220,,
perstep,55,posture,right_knee_joint,0.159696,0.000000,0.944546,,
perstep,55,posture,right_ankle_pitch_joint,-0.166390,0.000000,0.809332,,
perstep,55,posture,right_ankle_roll_joint,-0.010072,0.000000,0.961530,,
perstep,55,posture,waist_yaw_joint,-0.238955,0.000000,0.908726,,
perstep,55,posture,waist_roll_joint,-0.146361,0.000000,0.718537,,
perstep,55,posture,waist_pitch_joint,0.047296,0.000000,0.909047,,
perstep,55,posture,left_shoulder_pitch_joint,0.255263,0.200000,0.983199,,
perstep,55,posture,left_shoulder_roll_joint,-0.000523,0.200000,0.902255,,
perstep,55,posture,left_shoulder_yaw_joint,0.385930,0.000000,0.852586,,
perstep,55,posture,left_elbow_joint,0.172122,1.280000,0.523944,,
perstep,55,posture,left_wrist_roll_joint,-0.629273,0.000000,0.680931,,
perstep,55,posture,left_wrist_pitch_joint,0.028204,0.000000,0.982530,,
perstep,55,posture,left_wrist_yaw_joint,0.030835,0.000000,0.980901,,
perstep,55,posture,right_shoulder_pitch_joint,-0.464116,0.200000,0.798092,,
perstep,55,posture,right_shoulder_roll_joint,0.021431,-0.200000,0.892064,,
perstep,55,posture,right_shoulder_yaw_joint,-0.376063,0.000000,0.856355,,
perstep,55,posture,right_elbow_joint,0.212674,1.280000,0.541369,,
perstep,55,posture,right_wrist_roll_joint,-0.172206,0.000000,0.912684,,
perstep,55,posture,right_wrist_pitch_joint,0.185077,0.000000,0.885361,,
perstep,55,posture,right_wrist_yaw_joint,-0.400156,0.000000,0.752138,,
perstep,56,orientation,orientation_rz,0.986574,1.000000,1.000000,,
perstep,56,height,torso_height,0.921749,0.900000,0.975834,,
perstep,56,posture,left_hip_pitch_joint,0.341700,0.000000,0.881346,,
perstep,56,posture,left_hip_roll_joint,0.148392,0.000000,0.949988,,
perstep,56,posture,left_hip_yaw_joint,-0.424119,0.000000,0.846200,,
perstep,56,posture,left_knee_joint,0.420360,0.000000,0.854031,,
perstep,56,posture,left_ankle_pitch_joint,0.039776,0.000000,0.954421,,
perstep,56,posture,left_ankle_roll_joint,-0.011868,0.000000,0.954669,,
perstep,56,posture,right_hip_pitch_joint,-0.278484,0.000000,0.903297,,
perstep,56,posture,right_hip_roll_joint,0.162204,0.000000,0.945333,,
perstep,56,posture,right_hip_yaw_joint,-0.413133,0.000000,0.850184,,
perstep,56,posture,right_knee_joint,0.206979,0.000000,0.928127,,
perstep,56,posture,right_ankle_pitch_joint,-0.150338,0.000000,0.827727,,
perstep,56,posture,right_ankle_roll_joint,-0.006951,0.000000,0.973448,,
perstep,56,posture,waist_yaw_joint,-0.275947,0.000000,0.894596,,
perstep,56,posture,waist_roll_joint,-0.148773,0.000000,0.713897,,
perstep,56,posture,waist_pitch_joint,0.053955,0.000000,0.896240,,
perstep,56,posture,left_shoulder_pitch_joint,0.270409,0.200000,0.978594,,
perstep,56,posture,left_shoulder_roll_joint,0.007170,0.200000,0.906006,,
perstep,56,posture,left_shoulder_yaw_joint,0.425576,0.000000,0.837442,,
perstep,56,posture,left_elbow_joint,0.173541,1.280000,0.524553,,
perstep,56,posture,left_wrist_roll_joint,-0.614074,0.000000,0.688638,,
perstep,56,posture,left_wrist_pitch_joint,0.035053,0.000000,0.978288,,
perstep,56,posture,left_wrist_yaw_joint,0.021207,0.000000,0.986864,,
perstep,56,posture,right_shoulder_pitch_joint,-0.498317,0.200000,0.787694,,
perstep,56,posture,right_shoulder_roll_joint,0.017316,-0.200000,0.894070,,
perstep,56,posture,right_shoulder_yaw_joint,-0.387221,0.000000,0.852093,,
perstep,56,posture,right_elbow_joint,0.218651,1.280000,0.543937,,
perstep,56,posture,right_wrist_roll_joint,-0.200259,0.000000,0.898460,,
perstep,56,posture,right_wrist_pitch_joint,0.201019,0.000000,0.875486,,
perstep,56,posture,right_wrist_yaw_joint,-0.401131,0.000000,0.751534,,
perstep,57,orientation,orientation_rz,0.992040,1.000000,1.000000,,
perstep,57,height,torso_height,0.928323,0.900000,0.968530,,
perstep,57,posture,left_hip_pitch_joint,0.300327,0.000000,0.895713,,
perstep,57,posture,left_hip_roll_joint,0.168559,0.000000,0.943191,,
perstep,57,posture,left_hip_yaw_joint,-0.450720,0.000000,0.836553,,
perstep,57,posture,left_knee_joint,0.383360,0.000000,0.866880,,
perstep,57,posture,left_ankle_pitch_joint,0.074327,0.000000,0.914828,,
perstep,57,posture,left_ankle_roll_joint,-0.012804,0.000000,0.951092,,
perstep,57,posture,right_hip_pitch_joint,-0.272631,0.000000,0.905330,,
perstep,57,posture,right_hip_roll_joint,0.180734,0.000000,0.939087,,
perstep,57,posture,right_hip_yaw_joint,-0.407561,0.000000,0.852204,,
perstep,57,posture,right_knee_joint,0.261857,0.000000,0.909071,,
perstep,57,posture,right_ankle_pitch_joint,-0.149049,0.000000,0.829203,,
perstep,57,posture,right_ankle_roll_joint,-0.011599,0.000000,0.955696,,
perstep,57,posture,waist_yaw_joint,-0.304644,0.000000,0.883635,,
perstep,57,posture,waist_roll_joint,-0.143116,0.000000,0.724777,,
perstep,57,posture,waist_pitch_joint,0.071495,0.000000,0.862511,,
perstep,57,posture,left_shoulder_pitch_joint,0.274907,0.200000,0.977226,,
perstep,57,posture,left_shoulder_roll_joint,0.009427,0.200000,0.907105,,
perstep,57,posture,left_shoulder_yaw_joint,0.460925,0.000000,0.823940,,
perstep,57,posture,left_elbow_joint,0.181353,1.280000,0.527910,,
perstep,57,posture,left_wrist_roll_joint,-0.588878,0.000000,0.701414,,
perstep,57,posture,left_wrist_pitch_joint,0.043986,0.000000,0.972754,,
perstep,57,posture,left_wrist_yaw_joint,0.009552,0.000000,0.994083,,
perstep,57,posture,right_shoulder_pitch_joint,-0.523040,0.200000,0.780177,,
perstep,57,posture,right_shoulder_roll_joint,0.005883,-0.200000,0.899643,,
perstep,57,posture,right_shoulder_yaw_joint,-0.389100,0.000000,0.851375,,
perstep,57,posture,right_elbow_joint,0.231833,1.280000,0.549602,,
perstep,57,posture,right_wrist_roll_joint,-0.218408,0.000000,0.889258,,
perstep,57,posture,right_wrist_pitch_joint,0.218731,0.000000,0.864515,,
perstep,57,posture,right_wrist_yaw_joint,-0.400235,0.000000,0.752089,,
perstep,58,orientation,orientation_rz,0.996216,1.000000,1.000000,,
perstep,58,height,torso_height,0.932241,0.900000,0.964177,,
perstep,58,posture,left_hip_pitch_joint,0.263285,0.000000,0.908575,,
perstep,58,posture,left_hip_roll_joint,0.179527,0.000000,0.939494,,
perstep,58,posture,left_hip_yaw_joint,-0.481978,0.000000,0.825218,,
perstep,58,posture,left_knee_joint,0.367931,0.000000,0.872237,,
perstep,58,posture,left_ankle_pitch_joint,0.094154,0.000000,0.892108,,
perstep,58,posture,left_ankle_roll_joint,-0.012664,0.000000,0.951628,,
perstep,58,posture,right_hip_pitch_joint,-0.252640,0.000000,0.912272,,
perstep,58,posture,right_hip_roll_joint,0.200937,0.000000,0.932278,,
perstep,58,posture,right_hip_yaw_joint,-0.388016,0.000000,0.859292,,
perstep,58,posture,right_knee_joint,0.313456,0.000000,0.891154,,
perstep,58,posture,right_ankle_pitch_joint,-0.165766,0.000000,0.810047,,
perstep,58,posture,right_ankle_roll_joint,-0.013720,0.000000,0.947592,,
perstep,58,posture,waist_yaw_joint,-0.323224,0.000000,0.876538,,
perstep,58,posture,waist_roll_joint,-0.132329,0.000000,0.745521,,
perstep,58,posture,waist_pitch_joint,0.088185,0.000000,0.830413,,
perstep,58,posture,left_shoulder_pitch_joint,0.270878,0.200000,0.978451,,
perstep,58,posture,left_shoulder_roll_joint,0.013131,0.200000,0.908911,,
perstep,58,posture,left_shoulder_yaw_joint,0.486374,0.000000,0.814219,,
perstep,58,posture,left_elbow_joint,0.180825,1.280000,0.527684,,
perstep,58,posture,left_wrist_roll_joint,-0.565899,0.000000,0.713065,,
perstep,58,posture,left_wrist_pitch_joint,0.055148,0.000000,0.965841,,
perstep,58,posture,left_wrist_yaw_joint,-0.004013,0.000000,0.997514,,
perstep,58,posture,right_shoulder_pitch_joint,-0.538480,0.200000,0.775484,,
perstep,58,posture,right_shoulder_roll_joint,-0.010319,-0.200000,0.907541,,
perstep,58,posture,right_shoulder_yaw_joint,-0.386052,0.000000,0.852539,,
perstep,58,posture,right_elbow_joint,0.248397,1.280000,0.556719,,
perstep,58,posture,right_wrist_roll_joint,-0.226597,0.000000,0.885105,,
perstep,58,posture,right_wrist_pitch_joint,0.238330,0.000000,0.852375,,
perstep,58,posture,right_wrist_yaw_joint,-0.397378,0.000000,0.753859,,
perstep,59,orientation,orientation_rz,0.998002,1.000000,1.000000,,
perstep,59,height,torso_height,0.932455,0.900000,0.963938,,
perstep,59,posture,left_hip_pitch_joint,0.245991,0.000000,0.914581,,
perstep,59,posture,left_hip_roll_joint,0.175914,0.000000,0.940712,,
perstep,59,posture,left_hip_yaw_joint,-0.523817,0.000000,0.810046,,
perstep,59,posture,left_knee_joint,0.367671,0.000000,0.872327,,
perstep,59,posture,left_ankle_pitch_joint,0.093952,0.000000,0.892340,,
perstep,59,posture,left_ankle_roll_joint,-0.003490,0.000000,0.986670,,
